dut_id,profile,mode,voltage_v,optical_power_w,current_a
PD-015,noisy,light_iv,-2.1,0.001,-0.0004153900958743888
PD-015,noisy,light_iv,-2.0,0.001,-0.0005678503527222222
PD-015,noisy,light_iv,-1.9,0.001,-0.0006198661490104677
PD-015,noisy,light_iv,-1.8,0.001,-0.0004948971453925204
PD-015,noisy,light_iv,-1.7,0.001,-0.0004891621778999191
PD-015,noisy,light_iv,-1.6,0.001,-0.0005596069036505686
PD-015,noisy,light_iv,-1.5,0.001,-0.000560125267032744
PD-015,noisy,light_iv,-1.4,0.001,-0.0006054885491528295
PD-015,noisy,light_iv,-1.3,0.001,-0.0006413407131871375
PD-015,noisy,light_iv,-1.2,0.001,-0.0005828146859560374
PD-015,noisy,light_iv,-1.1,0.001,-0.0006127312065320965
PD-015,noisy,light_iv,-1.0,0.001,-0.0005316902182903965
PD-015,noisy,light_iv,-0.9,0.001,-0.00046268729962171176
PD-015,noisy,light_iv,-0.8,0.001,-0.000576001250583449
PD-015,noisy,light_iv,-0.7,0.001,-0.0005605472977200974
PD-015,noisy,light_iv,-0.6,0.001,-0.0005433194559202901
PD-015,noisy,light_iv,-0.5,0.001,-0.000686328956232981
PD-015,noisy,light_iv,-0.4,0.001,-0.0005702293031271135
PD-015,noisy,light_iv,-0.3,0.001,-0.0005535508519418903
PD-015,noisy,light_iv,-0.2,0.001,-0.0005521641459694159
PD-015,noisy,light_iv,-0.1,0.001,-0.0005413648656153596
PD-015,noisy,repeatability,-2.0,0.001,-0.0005470643956124018
PD-015,noisy,repeatability,-2.0,0.001,-0.0006085806154538512
PD-015,noisy,repeatability,-2.0,0.001,-0.0006111374059495373
PD-015,noisy,repeatability,-2.0,0.001,-0.0005310348124740496
PD-015,noisy,repeatability,-2.0,0.001,-0.0005045517220630184
PD-015,noisy,repeatability,-2.0,0.001,-0.0005881306269500677
PD-015,noisy,repeatability,-2.0,0.001,-0.0005751931587747616
PD-015,noisy,repeatability,-2.0,0.001,-0.0005758438436777773
PD-015,noisy,repeatability,-2.0,0.001,-0.000606416538596886
PD-015,noisy,repeatability,-2.0,0.001,-0.000531851669279824
PD-016,nonlinear,dark_iv,-5.0,0.0,-8.300501854245472e-10
PD-016,nonlinear,dark_iv,-4.9,0.0,-8.152338661051567e-10
PD-016,nonlinear,dark_iv,-4.8,0.0,-8.452179714779595e-10
PD-016,nonlinear,dark_iv,-4.7,0.0,-8.248595375510009e-10
PD-016,nonlinear,dark_iv,-4.6,0.0,-7.893092502539557e-10
PD-016,nonlinear,dark_iv,-4.5,0.0,-8.342982065764791e-10
PD-016,nonlinear,dark_iv,-4.4,0.0,-8.415696927988624e-10
PD-016,nonlinear,dark_iv,-4.3,0.0,-8.384076971603408e-10
PD-016,nonlinear,dark_iv,-4.2,0.0,-8.601885335572001e-10
PD-016,nonlinear,dark_iv,-4.1,0.0,-7.891585298181453e-10
PD-016,nonlinear,dark_iv,-4.0,0.0,-8.202367145770021e-10
PD-016,nonlinear,dark_iv,-3.9,0.0,-8.169101240906435e-10
PD-016,nonlinear,dark_iv,-3.8,0.0,-8.092941555825921e-10
PD-016,nonlinear,dark_iv,-3.7,0.0,-8.340633950398187e-10
PD-016,nonlinear,dark_iv,-3.6,0.0,-8.407716182018738e-10
PD-016,nonlinear,dark_iv,-3.5,0.0,-8.370939750506689e-10
PD-016,nonlinear,dark_iv,-3.4,0.0,-8.126231383257164e-10
PD-016,nonlinear,dark_iv,-3.3,0.0,-7.904096005189803e-10
PD-016,nonlinear,dark_iv,-3.2,0.0,-7.753895233161008e-10
PD-016,nonlinear,dark_iv,-3.1,0.0,-8.143316124545598e-10
PD-016,nonlinear,dark_iv,-3.0,0.0,-8.486341350135763e-10
PD-016,nonlinear,dark_iv,-2.9,0.0,-8.150066130138529e-10
PD-016,nonlinear,dark_iv,-2.8,0.0,-8.257054723665858e-10
PD-016,nonlinear,dark_iv,-2.7,0.0,-8.068637578873669e-10
PD-016,nonlinear,dark_iv,-2.6,0.0,-8.068701704565569e-10
PD-016,nonlinear,dark_iv,-2.5,0.0,-7.599422234286218e-10
PD-016,nonlinear,dark_iv,-2.4,0.0,-8.195478484848252e-10
PD-016,nonlinear,dark_iv,-2.3,0.0,-8.311812477450047e-10
PD-016,nonlinear,dark_iv,-2.2,0.0,-8.653872091891517e-10
PD-016,nonlinear,dark_iv,-2.1,0.0,-8.094122004110952e-10
PD-016,nonlinear,dark_iv,-2.0,0.0,-7.666085986205443e-10
PD-016,nonlinear,dark_iv,-1.9,0.0,-8.012943941354334e-10
PD-016,nonlinear,dark_iv,-1.8,0.0,-8.041984923419375e-10
PD-016,nonlinear,dark_iv,-1.7,0.0,-8.301833114411444e-10
PD-016,nonlinear,dark_iv,-1.6,0.0,-8.138499060711902e-10
PD-016,nonlinear,dark_iv,-1.5,0.0,-7.784617348914626e-10
PD-016,nonlinear,dark_iv,-1.4,0.0,-8.253571417518232e-10
PD-016,nonlinear,dark_iv,-1.3,0.0,-8.018020313753203e-10
PD-016,nonlinear,dark_iv,-1.2,0.0,-7.921188023501828e-10
PD-016,nonlinear,dark_iv,-1.1,0.0,-8.21708707294255e-10
PD-016,nonlinear,dark_iv,-1.0,0.0,-7.967153784405773e-10
PD-016,nonlinear,dark_iv,-0.9,0.0,-8.229644512040357e-10
PD-016,nonlinear,dark_iv,-0.8,0.0,-8.191346908305312e-10
PD-016,nonlinear,dark_iv,-0.7,0.0,-7.859722958665478e-10
PD-016,nonlinear,dark_iv,-0.6,0.0,-8.092505132173041e-10
PD-016,nonlinear,dark_iv,-0.5,0.0,-8.037727961040348e-10
PD-016,nonlinear,dark_iv,-0.4,0.0,-7.756727598206933e-10
PD-016,nonlinear,dark_iv,-0.3,0.0,-7.947196778514271e-10
PD-016,nonlinear,dark_iv,-0.2,0.0,-8.360458522631739e-10
PD-016,nonlinear,dark_iv,-0.1,0.0,-7.438904653168388e-10
PD-016,nonlinear,light_iv,-5.0,0.001,-0.00030250083029779377
PD-016,nonlinear,light_iv,-4.9,0.001,-0.000302500826766903
PD-016,nonlinear,light_iv,-4.8,0.001,-0.0003025008102799149
PD-016,nonlinear,light_iv,-4.7,0.001,-0.0003025008108223207
PD-016,nonlinear,light_iv,-4.6,0.001,-0.00030250083465815247
PD-016,nonlinear,light_iv,-4.5,0.001,-0.00030250079335057727
PD-016,nonlinear,light_iv,-4.4,0.001,-0.00030250083143607047
PD-016,nonlinear,light_iv,-4.3,0.001,-0.0003025008433050874
PD-016,nonlinear,light_iv,-4.2,0.001,-0.00030250082646494925
PD-016,nonlinear,light_iv,-4.1,0.001,-0.0003025007996738411
PD-016,nonlinear,light_iv,-4.0,0.001,-0.0003025007779788361
PD-016,nonlinear,light_iv,-3.9,0.001,-0.0003025008347964564
PD-016,nonlinear,light_iv,-3.8,0.001,-0.00030250081359869886
PD-016,nonlinear,light_iv,-3.7,0.001,-0.00030250079083070304
PD-016,nonlinear,light_iv,-3.6,0.001,-0.00030250079999491675
PD-016,nonlinear,light_iv,-3.5,0.001,-0.000302500824946409
PD-016,nonlinear,light_iv,-3.4,0.001,-0.00030250082728451724
PD-016,nonlinear,light_iv,-3.3,0.001,-0.00030250079302884185
PD-016,nonlinear,light_iv,-3.2,0.001,-0.0003025008275514329
PD-016,nonlinear,light_iv,-3.1,0.001,-0.000302500836926898
PD-016,nonlinear,light_iv,-3.0,0.001,-0.00030250078660395367
PD-016,nonlinear,light_iv,-2.9,0.001,-0.0003025008313152809
PD-016,nonlinear,light_iv,-2.8,0.001,-0.0003025008083486727
PD-016,nonlinear,light_iv,-2.7,0.001,-0.0003025008164806235
PD-016,nonlinear,light_iv,-2.6,0.001,-0.00030250083391608666
PD-016,nonlinear,light_iv,-2.5,0.001,-0.00030250078894237885
PD-016,nonlinear,light_iv,-2.4,0.001,-0.0003025008418196275
PD-016,nonlinear,light_iv,-2.3,0.001,-0.00030250079833383625
PD-016,nonlinear,light_iv,-2.2,0.001,-0.0003025008073410222
PD-016,nonlinear,light_iv,-2.1,0.001,-0.0003025007789510732
PD-016,nonlinear,light_iv,-2.0,0.001,-0.0003025008144430315
PD-016,nonlinear,light_iv,-1.9,0.001,-0.00030250082247243524
PD-016,nonlinear,light_iv,-1.8,0.001,-0.00030250085245201564
PD-016,nonlinear,light_iv,-1.7,0.001,-0.0003025008144350951
PD-016,nonlinear,light_iv,-1.6,0.001,-0.0003025008268199969
PD-016,nonlinear,light_iv,-1.5,0.001,-0.00030250082323659514
PD-016,nonlinear,light_iv,-1.4,0.001,-0.00030250078239564223
PD-016,nonlinear,light_iv,-1.3,0.001,-0.0003025008249854501
PD-016,nonlinear,light_iv,-1.2,0.001,-0.00030250078145297187
PD-016,nonlinear,light_iv,-1.1,0.001,-0.0003025007817416021
PD-016,nonlinear,light_iv,-1.0,0.001,-0.00030250078484004764
PD-016,nonlinear,light_iv,-0.9,0.001,-0.00030250079799087285
PD-016,nonlinear,light_iv,-0.8,0.001,-0.0003025008141576292
PD-016,nonlinear,light_iv,-0.7,0.001,-0.0003025008182396143
PD-016,nonlinear,light_iv,-0.6,0.001,-0.0003025008108849043
PD-016,nonlinear,light_iv,-0.5,0.001,-0.0003025008131430969
PD-016,nonlinear,light_iv,-0.4,0.001,-0.0003025008189374382
PD-016,nonlinear,light_iv,-0.3,0.001,-0.00030250082557405116
PD-016,nonlinear,light_iv,-0.2,0.001,-0.0003025008310426646
PD-016,nonlinear,light_iv,-0.1,0.001,-0.00030250071989042286
PD-016,nonlinear,repeatability,-2.0,0.001,-0.00030250080254438965
PD-016,nonlinear,repeatability,-2.0,0.001,-0.00030250076606220275
PD-016,nonlinear,repeatability,-2.0,0.001,-0.00030250079761387407
PD-016,nonlinear,repeatability,-2.0,0.001,-0.0003025007901645551
PD-016,nonlinear,repeatability,-2.0,0.001,-0.00030250077144589917
PD-016,nonlinear,repeatability,-2.0,0.001,-0.0003025007869801731
PD-016,nonlinear,repeatability,-2.0,0.001,-0.00030250078364506895
PD-016,nonlinear,repeatability,-2.0,0.001,-0.00030250080471792644
PD-016,nonlinear,repeatability,-2.0,0.001,-0.00030250082690217047
PD-016,nonlinear,repeatability,-2.0,0.001,-0.0003025008011528157
PD-017,open_circuit,dark_iv,-5.0,0.0,1.6009297193768598e-14
PD-017,open_circuit,dark_iv,-4.9,0.0,7.89145569790485e-15
PD-017,open_circuit,dark_iv,-4.8,0.0,1.5584928216509427e-14
PD-017,open_circuit,dark_iv,-4.7,0.0,1.176620010002359e-13
PD-017,open_circuit,dark_iv,-4.6,0.0,1.0797097946056261e-14
PD-017,open_circuit,dark_iv,-4.5,0.0,2.488213795755625e-14
PD-017,open_circuit,dark_iv,-4.4,0.0,-1.181459419354618e-13
PD-017,open_circuit,dark_iv,-4.3,0.0,1.2368388224191613e-13
PD-017,open_circuit,dark_iv,-4.2,0.0,3.182648014286275e-14
PD-017,open_circuit,dark_iv,-4.1,0.0,-4.17194837477617e-14
PD-017,open_circuit,dark_iv,-4.0,0.0,-1.276123417625112e-15
PD-017,open_circuit,dark_iv,-3.9,0.0,-1.5571527666426976e-13
PD-017,open_circuit,dark_iv,-3.8,0.0,-2.987153987242834e-14
PD-017,open_circuit,dark_iv,-3.7,0.0,-1.5571770671366518e-13
PD-017,open_circuit,dark_iv,-3.6,0.0,-5.117032017750631e-14
PD-017,open_circuit,dark_iv,-3.5,0.0,-4.327053316099334e-14
PD-017,open_circuit,dark_iv,-3.4,0.0,-8.798899681319737e-14
PD-017,open_circuit,dark_iv,-3.3,0.0,-6.52457985569831e-14
PD-017,open_circuit,dark_iv,-3.2,0.0,1.0546035972307877e-13
PD-017,open_circuit,dark_iv,-3.1,0.0,1.738269817170223e-13
PD-017,open_circuit,dark_iv,-3.0,0.0,6.255893882311729e-14
PD-017,open_circuit,dark_iv,-2.9,0.0,6.236067711916273e-14
PD-017,open_circuit,dark_iv,-2.8,0.0,-5.64084998382745e-16
PD-017,open_circuit,dark_iv,-2.7,0.0,9.051199046902003e-14
PD-017,open_circuit,dark_iv,-2.6,0.0,-1.839324961154803e-13
PD-017,open_circuit,dark_iv,-2.5,0.0,9.604421760782998e-14
PD-017,open_circuit,dark_iv,-2.4,0.0,1.963226357933215e-13
PD-017,open_circuit,dark_iv,-2.3,0.0,-1.4427160770911567e-13
PD-017,open_circuit,dark_iv,-2.2,0.0,-7.149172416533999e-16
PD-017,open_circuit,dark_iv,-2.1,0.0,1.6333584650765412e-13
PD-017,open_circuit,dark_iv,-2.0,0.0,1.6523968495615e-14
PD-017,open_circuit,dark_iv,-1.9,0.0,-6.05182681956206e-14
PD-017,open_circuit,dark_iv,-1.8,0.0,-8.22461804133432e-14
PD-017,open_circuit,dark_iv,-1.7,0.0,8.033264223188573e-14
PD-017,open_circuit,dark_iv,-1.6,0.0,8.066763430820336e-15
PD-017,open_circuit,dark_iv,-1.5,0.0,-6.147826900721884e-14
PD-017,open_circuit,dark_iv,-1.4,0.0,-5.099452190781693e-14
PD-017,open_circuit,dark_iv,-1.3,0.0,-1.1560244616925833e-13
PD-017,open_circuit,dark_iv,-1.2,0.0,-4.720222367774699e-14
PD-017,open_circuit,dark_iv,-1.1,0.0,3.440209402426055e-14
PD-017,open_circuit,dark_iv,-1.0,0.0,-2.8345757471626476e-14
PD-017,open_circuit,dark_iv,-0.9,0.0,-1.73366204404485e-13
PD-017,open_circuit,dark_iv,-0.8,0.0,8.338647255593276e-14
PD-017,open_circuit,dark_iv,-0.7,0.0,4.678826063833514e-14
PD-017,open_circuit,dark_iv,-0.6,0.0,1.8122069130255397e-13
PD-017,open_circuit,dark_iv,-0.5,0.0,4.7174832807740956e-14
PD-017,open_circuit,dark_iv,-0.4,0.0,1.1048877721185713e-13
PD-017,open_circuit,dark_iv,-0.3,0.0,-1.43183191225012e-14
PD-017,open_circuit,dark_iv,-0.2,0.0,5.971180037593748e-14
PD-017,open_circuit,dark_iv,-0.1,0.0,-5.253207524131287e-14
PD-017,open_circuit,light_iv,-5.0,0.001,5.403107964909455e-14
PD-017,open_circuit,light_iv,-4.9,0.001,-9.104019324740774e-14
PD-017,open_circuit,light_iv,-4.8,0.001,1.8849146528277822e-14
PD-017,open_circuit,light_iv,-4.7,0.001,-2.0999532302114764e-14
PD-017,open_circuit,light_iv,-4.6,0.001,1.7865426207275542e-13
PD-017,open_circuit,light_iv,-4.5,0.001,1.4608292866825278e-13
PD-017,open_circuit,light_iv,-4.4,0.001,-2.286502552901647e-17
PD-017,open_circuit,light_iv,-4.3,0.001,-5.0041620702209545e-14
PD-017,open_circuit,light_iv,-4.2,0.001,-1.1760548566289208e-13
PD-017,open_circuit,light_iv,-4.1,0.001,-6.374657680755597e-14
PD-017,open_circuit,light_iv,-4.0,0.001,5.842095572553487e-14
PD-017,open_circuit,light_iv,-3.9,0.001,3.2293422028745394e-13
PD-017,open_circuit,light_iv,-3.8,0.001,-6.706149279234232e-14
PD-017,open_circuit,light_iv,-3.7,0.001,-8.748248459776478e-14
PD-017,open_circuit,light_iv,-3.6,0.001,-1.333385570246504e-13
PD-017,open_circuit,light_iv,-3.5,0.001,1.0184553887759797e-13
PD-017,open_circuit,light_iv,-3.4,0.001,1.6324434733039773e-14
PD-017,open_circuit,light_iv,-3.3,0.001,1.972707672029496e-14
PD-017,open_circuit,light_iv,-3.2,0.001,8.516880415475142e-14
PD-017,open_circuit,light_iv,-3.1,0.001,1.1500893104411583e-13
PD-017,open_circuit,light_iv,-3.0,0.001,-2.369885062753846e-13
PD-017,open_circuit,light_iv,-2.9,0.001,1.4940959313217452e-13
PD-017,open_circuit,light_iv,-2.8,0.001,1.2070776084195511e-14
PD-017,open_circuit,light_iv,-2.7,0.001,-8.561277413990902e-14
PD-017,open_circuit,light_iv,-2.6,0.001,1.1665844035805443e-13
PD-017,open_circuit,light_iv,-2.5,0.001,-2.919976140105425e-14
PD-017,open_circuit,light_iv,-2.4,0.001,1.783545259690403e-13
PD-017,open_circuit,light_iv,-2.3,0.001,-1.3025662309474275e-13
PD-017,open_circuit,light_iv,-2.2,0.001,-7.623199305950747e-14
PD-017,open_circuit,light_iv,-2.1,0.001,3.880379492983265e-14
PD-017,open_circuit,light_iv,-2.0,0.001,5.4400085972083573e-14
PD-017,open_circuit,light_iv,-1.9,0.001,-2.7322950424220793e-14
PD-017,open_circuit,light_iv,-1.8,0.001,-1.045131301779143e-13
PD-017,open_circuit,light_iv,-1.7,0.001,7.863086624829072e-14
PD-017,open_circuit,light_iv,-1.6,0.001,1.3913081123440505e-13
PD-017,open_circuit,light_iv,-1.5,0.001,-3.1049657207906686e-13
PD-017,open_circuit,light_iv,-1.4,0.001,-3.587190448779845e-14
PD-017,open_circuit,light_iv,-1.3,0.001,1.1075070107203411e-13
PD-017,open_circuit,light_iv,-1.2,0.001,4.5918082156296115e-14
PD-017,open_circuit,light_iv,-1.1,0.001,1.0504569628960291e-13
PD-017,open_circuit,light_iv,-1.0,0.001,-1.652050146815102e-14
PD-017,open_circuit,light_iv,-0.9,0.001,-1.2901050927801144e-14
PD-017,open_circuit,light_iv,-0.8,0.001,-7.596064298356599e-14
PD-017,open_circuit,light_iv,-0.7,0.001,1.7464676432032242e-14
PD-017,open_circuit,light_iv,-0.6,0.001,-1.147290987148713e-13
PD-017,open_circuit,light_iv,-0.5,0.001,-2.845020910534827e-14
PD-017,open_circuit,light_iv,-0.4,0.001,-2.3534177077780757e-13
PD-017,open_circuit,light_iv,-0.3,0.001,4.094819963136584e-15
PD-017,open_circuit,light_iv,-0.2,0.001,-6.609316879777325e-14
PD-017,open_circuit,light_iv,-0.1,0.001,5.5693285900226345e-14
PD-017,open_circuit,repeatability,-2.0,0.001,-4.0071577679325006e-14
PD-017,open_circuit,repeatability,-2.0,0.001,-2.3466094150970953e-14
PD-017,open_circuit,repeatability,-2.0,0.001,1.88104149439131e-14
PD-017,open_circuit,repeatability,-2.0,0.001,-1.2769896400008177e-13
PD-017,open_circuit,repeatability,-2.0,0.001,-5.091843466022233e-14
PD-017,open_circuit,repeatability,-2.0,0.001,-7.443238053635478e-14
PD-017,open_circuit,repeatability,-2.0,0.001,7.497137975667681e-14
PD-017,open_circuit,repeatability,-2.0,0.001,1.0817976814294284e-14
PD-017,open_circuit,repeatability,-2.0,0.001,-1.0708681806500517e-13
PD-017,open_circuit,repeatability,-2.0,0.001,1.4219559283834932e-13
PD-018,short_circuit,dark_iv,-5.0,0.0,-0.001
PD-018,short_circuit,dark_iv,-4.9,0.0,-0.001
PD-018,short_circuit,dark_iv,-4.8,0.0,-0.001
PD-018,short_circuit,dark_iv,-4.7,0.0,-0.001
PD-018,short_circuit,dark_iv,-4.6,0.0,-0.001
PD-018,short_circuit,dark_iv,-4.5,0.0,-0.001
PD-018,short_circuit,dark_iv,-4.4,0.0,-0.001
PD-018,short_circuit,dark_iv,-4.3,0.0,-0.001
PD-018,short_circuit,dark_iv,-4.2,0.0,-0.001
PD-018,short_circuit,dark_iv,-4.1,0.0,-0.001
PD-018,short_circuit,dark_iv,-4.0,0.0,-0.001
PD-018,short_circuit,dark_iv,-3.9,0.0,-0.001
PD-018,short_circuit,dark_iv,-3.8,0.0,-0.001
PD-018,short_circuit,dark_iv,-3.7,0.0,-0.001
PD-018,short_circuit,dark_iv,-3.6,0.0,-0.001
PD-018,short_circuit,dark_iv,-3.5,0.0,-0.001
PD-018,short_circuit,dark_iv,-3.4,0.0,-0.001
PD-018,short_circuit,dark_iv,-3.3,0.0,-0.001
PD-018,short_circuit,dark_iv,-3.2,0.0,-0.001
PD-018,short_circuit,dark_iv,-3.1,0.0,-0.001
PD-018,short_circuit,dark_iv,-3.0,0.0,-0.001
PD-018,short_circuit,dark_iv,-2.9,0.0,-0.001
PD-018,short_circuit,dark_iv,-2.8,0.0,-0.001
PD-018,short_circuit,dark_iv,-2.7,0.0,-0.001
PD-018,short_circuit,dark_iv,-2.6,0.0,-0.001
PD-018,short_circuit,dark_iv,-2.5,0.0,-0.001
PD-018,short_circuit,dark_iv,-2.4,0.0,-0.001
PD-018,short_circuit,dark_iv,-2.3,0.0,-0.001
PD-018,short_circuit,dark_iv,-2.2,0.0,-0.001
PD-018,short_circuit,dark_iv,-2.1,0.0,-0.001
PD-018,short_circuit,dark_iv,-2.0,0.0,-0.001
PD-018,short_circuit,dark_iv,-1.9,0.0,-0.001
PD-018,short_circuit,dark_iv,-1.8,0.0,-0.001
PD-018,short_circuit,dark_iv,-1.7,0.0,-0.001
PD-018,short_circuit,dark_iv,-1.6,0.0,-0.001
PD-018,short_circuit,dark_iv,-1.5,0.0,-0.001
PD-018,short_circuit,dark_iv,-1.4,0.0,-0.001
PD-018,short_circuit,dark_iv,-1.3,0.0,-0.001
PD-018,short_circuit,dark_iv,-1.2,0.0,-0.001
PD-018,short_circuit,dark_iv,-1.1,0.0,-0.001
PD-018,short_circuit,dark_iv,-1.0,0.0,-0.001
PD-018,short_circuit,dark_iv,-0.9,0.0,-0.001
PD-018,short_circuit,dark_iv,-0.8,0.0,-0.001
PD-018,short_circuit,dark_iv,-0.7,0.0,-0.001
PD-018,short_circuit,dark_iv,-0.6,0.0,-0.001
PD-018,short_circuit,dark_iv,-0.5,0.0,-0.001
PD-018,short_circuit,dark_iv,-0.4,0.0,-0.001
PD-018,short_circuit,dark_iv,-0.3,0.0,-0.001
PD-018,short_circuit,dark_iv,-0.2,0.0,-0.001
PD-018,short_circuit,dark_iv,-0.1,0.0,-0.001
PD-018,short_circuit,light_iv,-5.0,0.001,-0.001
PD-018,short_circuit,light_iv,-4.9,0.001,-0.001
PD-018,short_circuit,light_iv,-4.8,0.001,-0.001
PD-018,short_circuit,light_iv,-4.7,0.001,-0.001
PD-018,short_circuit,light_iv,-4.6,0.001,-0.001
PD-018,short_circuit,light_iv,-4.5,0.001,-0.001
PD-018,short_circuit,light_iv,-4.4,0.001,-0.001
PD-018,short_circuit,light_iv,-4.3,0.001,-0.001
PD-018,short_circuit,light_iv,-4.2,0.001,-0.001
PD-018,short_circuit,light_iv,-4.1,0.001,-0.001
PD-018,short_circuit,light_iv,-4.0,0.001,-0.001
PD-018,short_circuit,light_iv,-3.9,0.001,-0.001
PD-018,short_circuit,light_iv,-3.8,0.001,-0.001
PD-018,short_circuit,light_iv,-3.7,0.001,-0.001
PD-018,short_circuit,light_iv,-3.6,0.001,-0.001
PD-018,short_circuit,light_iv,-3.5,0.001,-0.001
PD-018,short_circuit,light_iv,-3.4,0.001,-0.001
PD-018,short_circuit,light_iv,-3.3,0.001,-0.001
PD-018,short_circuit,light_iv,-3.2,0.001,-0.001
PD-018,short_circuit,light_iv,-3.1,0.001,-0.001
PD-018,short_circuit,light_iv,-3.0,0.001,-0.001
PD-018,short_circuit,light_iv,-2.9,0.001,-0.001
PD-018,short_circuit,light_iv,-2.8,0.001,-0.001
PD-018,short_circuit,light_iv,-2.7,0.001,-0.001
PD-018,short_circuit,light_iv,-2.6,0.001,-0.001
PD-018,short_circuit,light_iv,-2.5,0.001,-0.001
PD-018,short_circuit,light_iv,-2.4,0.001,-0.001
PD-018,short_circuit,light_iv,-2.3,0.001,-0.001
PD-018,short_circuit,light_iv,-2.2,0.001,-0.001
PD-018,short_circuit,light_iv,-2.1,0.001,-0.001
PD-018,short_circuit,light_iv,-2.0,0.001,-0.001
PD-018,short_circuit,light_iv,-1.9,0.001,-0.001
PD-018,short_circuit,light_iv,-1.8,0.001,-0.001
PD-018,short_circuit,light_iv,-1.7,0.001,-0.001
PD-018,short_circuit,light_iv,-1.6,0.001,-0.001
PD-018,short_circuit,light_iv,-1.5,0.001,-0.001
PD-018,short_circuit,light_iv,-1.4,0.001,-0.001
PD-018,short_circuit,light_iv,-1.3,0.001,-0.001
PD-018,short_circuit,light_iv,-1.2,0.001,-0.001
PD-018,short_circuit,light_iv,-1.1,0.001,-0.001
PD-018,short_circuit,light_iv,-1.0,0.001,-0.001
PD-018,short_circuit,light_iv,-0.9,0.001,-0.001
PD-018,short_circuit,light_iv,-0.8,0.001,-0.001
PD-018,short_circuit,light_iv,-0.7,0.001,-0.001
PD-018,short_circuit,light_iv,-0.6,0.001,-0.001
PD-018,short_circuit,light_iv,-0.5,0.001,-0.001
PD-018,short_circuit,light_iv,-0.4,0.001,-0.001
PD-018,short_circuit,light_iv,-0.3,0.001,-0.001
PD-018,short_circuit,light_iv,-0.2,0.001,-0.001
PD-018,short_circuit,light_iv,-0.1,0.001,-0.001
PD-018,short_circuit,repeatability,-2.0,0.001,-0.001
PD-018,short_circuit,repeatability,-2.0,0.001,-0.001
PD-018,short_circuit,repeatability,-2.0,0.001,-0.001
PD-018,short_circuit,repeatability,-2.0,0.001,-0.001
PD-018,short_circuit,repeatability,-2.0,0.001,-0.001
PD-018,short_circuit,repeatability,-2.0,0.001,-0.001
PD-018,short_circuit,repeatability,-2.0,0.001,-0.001
PD-018,short_circuit,repeatability,-2.0,0.001,-0.001
PD-018,short_circuit,repeatability,-2.0,0.001,-0.001
PD-018,short_circuit,repeatability,-2.0,0.001,-0.001
PD-020,normal,dark_iv,-5.0,0.0,-8.491546529836615e-10
PD-020,normal,dark_iv,-4.9,0.0,-8.02564443873831e-10
PD-020,normal,dark_iv,-4.8,0.0,-8.297038471288313e-10
PD-020,normal,dark_iv,-4.7,0.0,-8.332303829872756e-10
PD-020,normal,dark_iv,-4.6,0.0,-8.213622385566591e-10
PD-020,normal,dark_iv,-4.5,0.0,-8.034771958300563e-10
PD-020,normal,dark_iv,-4.4,0.0,-8.122089584651191e-10
PD-020,normal,dark_iv,-4.3,0.0,-8.432018611048445e-10
PD-020,normal,dark_iv,-4.2,0.0,-8.309442221604468e-10
PD-020,normal,dark_iv,-4.1,0.0,-7.959870538401274e-10
PD-020,normal,dark_iv,-4.0,0.0,-8.396232620300054e-10
PD-020,normal,dark_iv,-3.9,0.0,-8.091550134606081e-10
PD-020,normal,dark_iv,-3.8,0.0,-7.954540154097451e-10
PD-020,normal,dark_iv,-3.7,0.0,-8.194532383823594e-10
PD-020,normal,dark_iv,-3.6,0.0,-8.393180591978903e-10
PD-020,normal,dark_iv,-3.5,0.0,-8.578269063164041e-10
PD-020,normal,dark_iv,-3.4,0.0,-8.191848207561346e-10
PD-020,normal,dark_iv,-3.3,0.0,-8.228897553737185e-10
PD-020,normal,dark_iv,-3.2,0.0,-8.076309662893157e-10
PD-020,normal,dark_iv,-3.1,0.0,-7.958714045141639e-10
PD-020,normal,dark_iv,-3.0,0.0,-8.041151596266182e-10
PD-020,normal,dark_iv,-2.9,0.0,-7.88234913973761e-10
PD-020,normal,dark_iv,-2.8,0.0,-8.251950689249502e-10
PD-020,normal,dark_iv,-2.7,0.0,-8.129874136750617e-10
PD-020,normal,dark_iv,-2.6,0.0,-7.893973904823065e-10
PD-020,normal,dark_iv,-2.5,0.0,-8.111714205539238e-10
PD-020,normal,dark_iv,-2.4,0.0,-8.485745836706354e-10
PD-020,normal,dark_iv,-2.3,0.0,-8.218822548509833e-10
PD-020,normal,dark_iv,-2.2,0.0,-8.211292235648718e-10
PD-020,normal,dark_iv,-2.1,0.0,-8.386270878699179e-10
PD-020,normal,dark_iv,-2.0,0.0,-8.107221367090342e-10
PD-020,normal,dark_iv,-1.9,0.0,-8.229508277331926e-10
PD-020,normal,dark_iv,-1.8,0.0,-8.365288000398035e-10
PD-020,normal,dark_iv,-1.7,0.0,-7.97526604087937e-10
PD-020,normal,dark_iv,-1.6,0.0,-8.116822774810354e-10
PD-020,normal,dark_iv,-1.5,0.0,-8.094424425516335e-10
PD-020,normal,dark_iv,-1.4,0.0,-8.080978280620371e-10
PD-020,normal,dark_iv,-1.3,0.0,-7.822229184690658e-10
PD-020,normal,dark_iv,-1.2,0.0,-8.019526091646149e-10
PD-020,normal,dark_iv,-1.1,0.0,-8.198954521908317e-10
